address,amphoe,cemail1,cfax,cname,cphone,cradio,dataid,entrydate,helipad,hosp_agency,hosp_ambulance,hosp_bed,hosp_bed_expand,hosp_bed_used,hosp_burn,hosp_code_new,hosp_code_old,hosp_morgue,hosp_morgue_used,hosp_oper_room,hosp_oper_room_used,hosp_stroke,hosp_surgery_capa,hosp_trauma,hosp_type,image_attachment_1,image_attachment_2,image_attachment_3,incidentid,label,latitude,longitude,map_label,originator_incident_name,originator_position,postcode,province,report_dt,subscribername,tambol,to_ecg
-,หนองเรือ,,,,,,4123,6/6/2019 6:22:52 PM,,กระทรวงสาธารณสุข,,0,,0,,,04287,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลยางคำ,16.41231577700000000000,102.53506829000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,ยางคำ,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4124,6/6/2019 6:22:52 PM,,กระทรวงสาธารณสุข,,0,,0,,,04288,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลจระเข้,16.48409654300000000000,102.54315847000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,จระเข้,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4125,6/6/2019 6:22:52 PM,,กระทรวงสาธารณสุข,,0,,0,,,04289,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนทอง,16.52883934000000000000,102.40969110000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,โนนทอง,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4126,6/6/2019 6:22:52 PM,,กระทรวงสาธารณสุข,,0,,0,,,04290,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทรัพย์เจริญ,16.56369479800000000000,102.41117342000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,โนนทอง,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4127,6/6/2019 6:22:52 PM,,กระทรวงสาธารณสุข,,0,,0,,,04291,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนฟันเรือ,16.47355322100000000000,102.29826077000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,กุดกว้าง,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4128,6/6/2019 6:22:53 PM,,กระทรวงสาธารณสุข,,0,,0,,,04292,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลกุดกว้าง,16.49025344700000000000,102.36198426000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,กุดกว้าง,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4129,6/6/2019 6:22:53 PM,,กระทรวงสาธารณสุข,,0,,0,,,04293,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนทัน,16.50103359800000000000,102.38538332000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,โนนทัน,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4130,6/6/2019 6:22:53 PM,,กระทรวงสาธารณสุข,,0,,0,,,04294,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนสะอาด,16.51482792500311400000,102.29747887512121000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,โนนสะอาด,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4131,6/6/2019 6:22:53 PM,,กระทรวงสาธารณสุข,,0,,0,,,04295,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนสวรรค์,16.53812762800000000000,102.30867403000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,โนนสะอาด,ส่วนควบคุมการฝึก (ECG)
-,หนองเรือ,,,,,,4132,6/6/2019 6:22:53 PM,,กระทรวงสาธารณสุข,,0,,0,,,04296,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผือ,16.52840823300000000000,102.54588534000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40120,ขอนแก่น,,,บ้านผือ,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4133,6/6/2019 6:22:53 PM,,กระทรวงสาธารณสุข,,0,,0,,,04297,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมาลา,16.52635705100000000000,102.05573852000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,ชุมแพ,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4134,6/6/2019 6:22:53 PM,,กระทรวงสาธารณสุข,,0,,0,,,04298,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนหัน,16.62035783864032000000,102.00738072100398000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,โนนหัน,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4135,6/6/2019 6:22:54 PM,,กระทรวงสาธารณสุข,,0,,0,,,04299,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลนาหนองทุ่ม,16.67903864600000000000,101.98832028000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,นาหนองทุ่ม,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4136,6/6/2019 6:22:54 PM,,กระทรวงสาธารณสุข,,0,,0,,,04300,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนอุดม,16.51910346099374700000,102.22008443220898000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,โนนอุดม,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4137,6/6/2019 6:22:54 PM,,กระทรวงสาธารณสุข,,0,,0,,,04301,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลขัวเรียง,16.54620245000000000000,102.24022865000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,ขัวเรียง,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4138,6/6/2019 6:22:54 PM,,กระทรวงสาธารณสุข,,0,,0,,,04302,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองไผ่,16.57923363000000000000,102.11085230000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,หนองไผ่,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4139,6/6/2019 6:22:54 PM,,กระทรวงสาธารณสุข,,0,,0,,,04303,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวังหูกวาง,16.57978308791490000000,102.08910624990699000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,หนองไผ่,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4140,6/6/2019 6:22:54 PM,,กระทรวงสาธารณสุข,,0,,0,,,04304,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลไชยสอ,16.52275629800000000000,102.13635500000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,ไชยสอ,ส่วนควบคุมการฝึก (ECG)
-,ชุมแพ,,,,,,4141,6/6/2019 6:22:54 PM,,กระทรวงสาธารณสุข,,0,,0,,,04305,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลวังหินลาด,16.61763306100000000000,102.11831728000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ขอนแก่น,40130,ขอนแก่น,,,วังหินลาด,ส่วนควบคุมการฝึก (ECG)
